align_cross,0.483870967742,0.548387096774,0.451612903226,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.58064516129,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.41935483871,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.41935483871,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.58064516129,0.483870967742,0.483870967742,0.516129032258,0.58064516129,0.548387096774,0.548387096774,0.483870967742,0.483870967742,0.41935483871,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.548387096774,0.451612903226,0.483870967742,0.451612903226,0.451612903226,0.451612903226,0.483870967742,0.516129032258,0.451612903226,0.516129032258,0.451612903226,0.516129032258,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.612903225806,0.516129032258,0.483870967742,0.548387096774,0.516129032258,0.451612903226,0.451612903226,0.548387096774,0.516129032258,0.451612903226,0.483870967742,0.516129032258,0.451612903226,0.41935483871,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.548387096774,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.548387096774,0.548387096774,0.483870967742,0.451612903226,0.483870967742,0.58064516129,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.41935483871,0.451612903226,0.483870967742,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.58064516129,0.451612903226,0.58064516129,0.58064516129,0.483870967742,0.548387096774,0.548387096774,0.548387096774,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.41935483871,0.451612903226,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.548387096774,0.516129032258,0.483870967742,0.58064516129,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.548387096774,0.483870967742,0.548387096774,0.451612903226,0.548387096774,0.451612903226,0.451612903226,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.451612903226,0.451612903226,0.516129032258,0.483870967742,0.451612903226,0.548387096774,0.451612903226,0.516129032258,0.548387096774,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.451612903226,0.451612903226,0.451612903226,0.41935483871,0.483870967742,0.548387096774,0.483870967742,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.516129032258,0.451612903226,0.516129032258,0.548387096774,0.483870967742,0.451612903226,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.58064516129,0.483870967742,0.451612903226,0.58064516129,0.483870967742,0.548387096774,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.41935483871,0.58064516129,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.483870967742,0.548387096774,0.483870967742,0.548387096774,0.548387096774,0.483870967742,0.451612903226,0.451612903226,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.41935483871,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.548387096774,0.451612903226,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.548387096774,0.451612903226,0.516129032258,0.41935483871,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.516129032258,0.548387096774,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.548387096774,0.483870967742,0.387096774194,0.483870967742,0.58064516129,0.516129032258,0.451612903226,0.483870967742,0.451612903226,0.483870967742,0.483870967742,0.58064516129,0.548387096774,0.548387096774,0.516129032258,0.516129032258,0.548387096774,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.451612903226,0.548387096774,0.516129032258,0.58064516129,0.451612903226,0.451612903226,0.451612903226,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.548387096774,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.41935483871,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.451612903226,0.516129032258,0.548387096774,0.451612903226,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.483870967742,0.41935483871,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.548387096774,0.516129032258,0.451612903226,0.41935483871,0.41935483871,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.548387096774,0.516129032258,0.483870967742,0.387096774194,0.451612903226,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.548387096774,0.548387096774,0.516129032258,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.548387096774,0.483870967742,0.451612903226,0.483870967742,0.516129032258,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.58064516129,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.58064516129,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.58064516129,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.548387096774,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.41935483871,0.548387096774,0.516129032258,0.483870967742,0.516129032258,0.451612903226,0.41935483871,0.548387096774,0.387096774194,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.451612903226,0.41935483871,0.516129032258,0.451612903226,0.516129032258,0.387096774194,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.548387096774,0.548387096774,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.483870967742,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.516129032258,0.516129032258,0.548387096774,0.548387096774,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.516129032258,0.451612903226,0.483870967742,0.41935483871,0.451612903226,0.516129032258,0.451612903226,0.483870967742,0.483870967742,0.483870967742,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.41935483871,0.516129032258,0.451612903226,0.451612903226,0.548387096774,0.387096774194,0.483870967742,0.451612903226,0.548387096774,0.483870967742,0.41935483871,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.548387096774,0.58064516129,0.451612903226,0.516129032258,0.483870967742,0.58064516129,0.516129032258,0.516129032258,0.451612903226,0.516129032258,0.451612903226,0.548387096774,0.58064516129,0.451612903226,0.451612903226,0.483870967742,0.483870967742,0.58064516129,0.451612903226,0.451612903226,0.548387096774,0.483870967742,0.451612903226,0.58064516129,0.451612903226,0.548387096774,0.483870967742,0.451612903226,0.548387096774,0.451612903226,0.548387096774,0.516129032258,0.483870967742,0.41935483871,0.451612903226,0.451612903226,0.516129032258,0.387096774194,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.41935483871,0.516129032258,0.548387096774,0.451612903226,0.41935483871,0.548387096774,0.483870967742,0.483870967742,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.548387096774,0.451612903226,0.548387096774,0.58064516129,0.516129032258,0.548387096774,0.451612903226,0.41935483871,0.548387096774,0.516129032258,0.548387096774,0.516129032258,0.483870967742,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.548387096774,0.451612903226,0.516129032258,0.451612903226,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.58064516129,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.548387096774,0.483870967742,0.483870967742,0.516129032258,0.58064516129,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.483870967742,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.516129032258,0.516129032258,0.451612903226,0.516129032258,0.41935483871,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.58064516129,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.58064516129,0.483870967742,0.483870967742,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.548387096774,0.483870967742,0.451612903226,0.516129032258,0.483870967742,0.41935483871,0.451612903226,0.483870967742,0.451612903226,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.451612903226,0.516129032258,0.548387096774,0.516129032258,0.548387096774,0.451612903226,0.41935483871,0.41935483871,0.483870967742,0.516129032258,0.451612903226,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.548387096774,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.41935483871,0.483870967742,0.483870967742,0.58064516129,0.548387096774,0.451612903226,0.58064516129,0.58064516129,0.516129032258,0.41935483871,0.548387096774,0.548387096774,0.451612903226,0.516129032258,0.516129032258,0.451612903226,0.516129032258,0.516129032258,0.41935483871,0.483870967742,0.516129032258,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.451612903226,0.516129032258,0.516129032258,0.516129032258,0.451612903226,0.483870967742,0.516129032258,0.58064516129,0.387096774194,0.548387096774,0.516129032258,0.548387096774,0.483870967742,0.58064516129,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.516129032258,0.58064516129,0.483870967742,0.548387096774,0.41935483871,0.516129032258,0.548387096774,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.483870967742,0.548387096774,0.516129032258,0.41935483871,0.516129032258,0.516129032258,0.58064516129,0.41935483871,0.483870967742,0.483870967742,0.548387096774,0.548387096774,0.451612903226,0.451612903226,0.451612903226,0.483870967742,0.516129032258,0.58064516129,0.483870967742,0.451612903226,0.451612903226,0.516129032258,0.612903225806,0.548387096774,0.548387096774,0.516129032258,0.483870967742,0.516129032258,0.451612903226,0.483870967742,0.58064516129,0.548387096774,0.516129032258,0.58064516129,0.451612903226,0.451612903226,0.483870967742,0.451612903226,0.548387096774,0.451612903226,0.548387096774,0.483870967742,0.516129032258,0.58064516129,0.548387096774,0.516129032258,0.483870967742,0.483870967742,0.41935483871,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.483870967742,0.548387096774,0.548387096774,0.483870967742,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.516129032258,0.516129032258,0.612903225806,0.516129032258,0.548387096774,0.548387096774,0.516129032258,0.548387096774,0.483870967742,0.41935483871,0.451612903226,0.548387096774,0.483870967742,0.516129032258,0.516129032258,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.451612903226,0.483870967742,0.483870967742,0.548387096774,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.483870967742,0.483870967742,0.58064516129,0.516129032258,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.516129032258,0.548387096774,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.548387096774,0.548387096774,0.483870967742,0.548387096774,0.516129032258,0.516129032258,0.516129032258,0.483870967742,0.451612903226,0.451612903226,0.451612903226,0.483870967742,0.451612903226,0.451612903226,0.516129032258,0.548387096774,0.548387096774,0.548387096774,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.548387096774,0.548387096774,0.516129032258,0.451612903226,0.516129032258,0.483870967742,0.516129032258,0.516129032258,0.451612903226,0.516129032258,0.41935483871,0.451612903226,0.483870967742,0.548387096774,0.516129032258,0.483870967742,0.516129032258,0.483870967742,0.451612903226,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.548387096774,0.483870967742,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.548387096774,0.548387096774,0.58064516129,0.548387096774,0.516129032258,0.516129032258,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.58064516129,0.483870967742,0.58064516129,0.451612903226,0.516129032258,0.483870967742,0.483870967742,0.451612903226,0.483870967742,0.483870967742,0.516129032258,0.483870967742,0.483870967742,0.483870967742,0.483870967742,0.451612903226,0.516129032258,0.516129032258,0.516129032258,0.548387096774,0.483870967742,0.516129032258,0.451612903226,0.451612903226,0.451612903226,0.516129032258
